AFM71755,1
AEI30094,1
ABB04361,1
ACC94074,1
ADY71463,1
ADY71703,1
AAO46420,1
ABO38341,1
ABV30119,1
ABV31962,1
ACH95678,1
ACU43813,1
ADY70028,1
AEP17196,1
CAA30882,1
AAD51267,1
AAF74334,1
ABB86878,1
ABD94812,1
ABW36389,1
ACP44226,1
ACT34544,1
ACY06383,1
ADL39382,1
ADO21029,1
AEO91780,1
AEX35495,1
AFG72340,1
AFN08450,1
AFR76808,1
AAA43352,1
CAA81471,1
BAA01449,1
CAC87386,1
AAO15332,1
AAV30831,1
AAY28406,1
ABF47760,1
ABI36082,1
ABK57097,1
ABL67320,1
ABM90481,1
ABV55863,1
ABW39873,1
ABY74990,1
ACC94102,1
BAH02054,1
CAP49186,1
ACT34456,1
ACT34504,1
ACU43646,1
ACU43866,1
ADL28396,1
AEA29412,1
AEC23260,1
AEL31486,1
AEX33947,1
AFB77658,1
AFH88141,1
AFN07884,1
BAM65750,1
AFY24209,1
CAA37200,1
AAA43092,1
AAA43266,1
AAA43307,1
AAA43316,1
AAA43682,1
AAG01745,1
AAL14092,1
AAL29717,1
AAL29736,1
AAO46342,1
AAO46347,1
AAO46394,1
AAY28365,1
AAY64213,1
AAZ72687,1
ABC02289,1
ABF21300,1
ABG26792,1
ABG48127,1
ABG79986,1
ABI95251,1
ABM22247,1
ABO32668,1
ABO38352,1
BAF57581,1
ABU80332,1
ABV29921,1
ABW06337,1
ABY75018,1
ACA33528,1
ACC94034,1
ACC94092,1
ACD47390,1
ACD47408,1
ACE77969,1
ACR83933,1
ACR83935,1
ACR83953,1
ACR83959,1
ACY66975,1
ADG08223,1
ADG08289,1
ADK48779,1
ADO21018,1
ADO21051,1
ADU85684,1
ADY71009,1
ADY71247,1
AEX36510,1
AEX36521,1
AFB77666,1
AFM46493,1
AFN06493,1
AFN08226,1
AFN66884,1
AFO64803,1
AFP99696,1
AFR75981,1
AFR76003,1
AFR76325,1
AGH30412,1
AGI53485,1
AGI55448,1
CAA30886,1
AAA43338,1
CAA81469,1
AAF74336,1
AAF75995,1
CAC04085,1
AAG28376,1
CAC40057,1
AAL29720,1
CAD30538,1
AAO46669,1
AAO46691,1
AAO46693,1
AAR90877,1
AAX12752,1
AAY46437,1
AAY98377,1
AAZ80008,1
ABA26701,1
ABB00340,1
ABC42181,1
ABD61736,1
ABD62782,1
ABD78105,1
ABD94889,1
ABD95032,1
ABE13472,1
ABF56649,1
ABG26267,1
ABG91468,1
ABJ09295,1
ABJ98532,1
ABK00144,1
ABK80224,1
ABO38055,1
BAF63081,1
